sin+,sin-,v_high,v_low,voltage
30,31,19,3,-1.606716e-04
30,31,20,4,-1.955927e-04
30,31,21,5,-1.797797e-04
30,31,22,6,-1.590811e-04
30,31,23,7,-1.454708e-04
30,31,24,8,-1.692805e-04
30,31,25,9,-1.964064e-04
30,31,26,10,-2.025089e-04
30,31,27,11,-2.494115e-04
30,31,28,12,-3.745893e-04
30,31,29,13,-4.057367e-04
30,31,0,16,2.411740e-04
30,31,1,17,2.770147e-04
30,31,2,18,1.937055e-04
30,31,3,19,2.289470e-04
30,31,4,20,1.964551e-04
30,31,5,21,1.596576e-04
30,31,6,22,1.522309e-04
30,31,7,23,1.623870e-04
30,31,8,24,1.691156e-04
30,31,9,25,1.818678e-04
30,31,10,26,1.994077e-04
30,31,11,27,1.989400e-04
30,31,12,28,2.993920e-04
30,31,13,29,4.338525e-04
31,0,17,1,-3.004565e-04
31,0,18,2,-3.362932e-04
31,0,19,3,-3.148691e-04
31,0,20,4,-2.601020e-04
31,0,21,5,-2.195694e-04
31,0,22,6,-1.850631e-04
31,0,23,7,-1.583568e-04
31,0,24,8,-1.519040e-04
31,0,25,9,-1.552055e-04
31,0,26,10,-1.679525e-04
31,0,27,11,-2.023261e-04
31,0,28,12,-2.143466e-04
31,0,29,13,-2.564454e-04
31,0,30,14,-3.503837e-04
31,0,1,17,2.968555e-04
31,0,2,18,3.246809e-04
31,0,3,19,3.082919e-04
31,0,4,20,2.587810e-04
31,0,5,21,2.163689e-04
31,0,6,22,1.835952e-04
31,0,7,23,1.643919e-04
31,0,8,24,1.486265e-04
31,0,9,25,1.520740e-04
31,0,10,26,1.659164e-04
31,0,11,27,1.826219e-04
31,0,12,28,2.138871e-04
31,0,13,29,2.597870e-04
31,0,14,30,3.480527e-04
