sin+,sin-,v_high,v_low,voltage
28,29,7,6,-2.712156e-03
28,29,8,7,-2.727240e-03
28,29,9,8,-2.717652e-03
28,29,10,9,-2.725559e-03
28,29,11,10,-2.726807e-03
28,29,12,11,-2.713888e-03
28,29,13,12,-2.699206e-03
28,29,14,13,-2.723285e-03
28,29,15,14,-2.728759e-03
28,29,16,15,-2.714099e-03
28,29,17,16,-2.725762e-03
28,29,18,17,-2.725303e-03
28,29,19,18,-2.732699e-03
28,29,20,19,-2.726120e-03
28,29,21,20,-2.723121e-03
28,29,22,21,-2.720591e-03
28,29,23,22,-2.706971e-03
28,29,24,23,-2.716536e-03
28,29,25,24,-2.734116e-03
28,29,26,25,-2.731706e-03
28,29,27,26,-2.727521e-03
28,29,31,30,-2.715992e-03
28,29,0,31,-2.697603e-03
29,30,1,0,-2.725655e-03
29,30,2,1,-2.726975e-03
29,30,3,2,-2.727421e-03
29,30,4,3,-2.715945e-03
29,30,5,4,-2.733647e-03
29,30,6,5,-2.740049e-03
29,30,7,6,-2.725477e-03
29,30,8,7,-2.718578e-03
29,30,9,8,-2.729558e-03
29,30,10,9,-2.728927e-03
29,30,11,10,-2.729957e-03
29,30,12,11,-2.739917e-03
29,30,13,12,-2.735183e-03
29,30,14,13,-2.727116e-03
29,30,15,14,-2.710162e-03
29,30,16,15,-2.704860e-03
29,30,17,16,-2.735557e-03
29,30,18,17,-2.728326e-03
29,30,19,18,-2.736984e-03
29,30,20,19,-2.728386e-03
29,30,21,20,-2.725006e-03
29,30,22,21,-2.719937e-03
29,30,23,22,-2.713458e-03
29,30,24,23,-2.735213e-03
29,30,25,24,-2.717877e-03
29,30,26,25,-2.724035e-03
29,30,27,26,-2.727911e-03
29,30,28,27,-2.723176e-03
29,30,0,31,-2.724646e-03
30,31,1,0,-2.726484e-03
30,31,2,1,-2.720829e-03
30,31,3,2,-2.718413e-03
30,31,4,3,-2.720346e-03
30,31,5,4,-2.718792e-03
30,31,6,5,-2.718428e-03
30,31,7,6,-2.723347e-03
30,31,8,7,-2.719799e-03
30,31,9,8,-2.725639e-03
30,31,10,9,-2.737522e-03
30,31,11,10,-2.736912e-03
30,31,12,11,-2.721053e-03
30,31,13,12,-2.725124e-03
30,31,14,13,-2.729223e-03
30,31,15,14,-2.716897e-03
30,31,16,15,-2.723159e-03
30,31,17,16,-2.724503e-03
30,31,18,17,-2.732069e-03
30,31,19,18,-2.707885e-03
30,31,20,19,-2.702409e-03
30,31,21,20,-2.709065e-03
30,31,22,21,-2.712733e-03
30,31,23,22,-2.722419e-03
30,31,24,23,-2.732790e-03
30,31,25,24,-2.728871e-03
30,31,26,25,-2.720830e-03
30,31,27,26,-2.718791e-03
30,31,28,27,-2.716539e-03
30,31,29,28,-2.707431e-03
31,0,2,1,-2.727858e-03
31,0,3,2,-2.733925e-03
31,0,4,3,-2.723687e-03
31,0,5,4,-2.707114e-03
31,0,6,5,-2.721624e-03
31,0,7,6,-2.733837e-03
31,0,8,7,-2.726643e-03
31,0,9,8,-2.724726e-03
31,0,10,9,-2.707866e-03
31,0,11,10,-2.702838e-03
31,0,12,11,-2.707165e-03
31,0,13,12,-2.736971e-03
31,0,14,13,-2.727932e-03
31,0,15,14,-2.702270e-03
31,0,16,15,-2.716181e-03
31,0,17,16,-2.718825e-03
31,0,18,17,-2.704731e-03
31,0,19,18,-2.730110e-03
31,0,20,19,-2.741574e-03
31,0,21,20,-2.745097e-03
31,0,22,21,-2.732903e-03
31,0,23,22,-2.720442e-03
31,0,24,23,-2.699522e-03
31,0,25,24,-2.714756e-03
31,0,26,25,-2.737476e-03
31,0,27,26,-2.723087e-03
31,0,28,27,-2.700545e-03
31,0,29,28,-2.727134e-03
31,0,30,29,-2.717838e-03
