sin+,sin-,v_high,v_low,voltage
25,26,14,30,-1.833629e-04
25,26,15,31,-1.672831e-04
26,27,16,0,-1.085616e-04
26,27,17,1,-9.791763e-05
26,27,18,2,-8.538774e-05
26,27,19,3,-9.891360e-05
26,27,20,4,-9.137454e-05
26,27,21,5,-9.563395e-05
26,27,22,6,-1.059833e-04
26,27,23,7,-1.154673e-04
26,27,24,8,-1.750053e-04
26,27,25,9,-2.521239e-04
26,27,28,12,3.958457e-04
26,27,29,13,2.537133e-04
26,27,30,14,1.695261e-04
26,27,31,15,1.081180e-04
26,27,0,16,1.143979e-04
26,27,1,17,9.342858e-05
26,27,2,18,9.791376e-05
26,27,3,19,9.821820e-05
26,27,4,20,9.645172e-05
26,27,5,21,1.032095e-04
26,27,6,22,1.019832e-04
26,27,7,23,1.182305e-04
26,27,8,24,1.608354e-04
26,27,9,25,2.479186e-04
26,27,12,28,-4.004162e-04
26,27,13,29,-2.547686e-04
26,27,14,30,-1.697813e-04
26,27,15,31,-1.185052e-04
27,28,16,0,-1.169506e-04
27,28,17,1,-1.032892e-04
27,28,18,2,-9.386103e-05
27,28,19,3,-9.747913e-05
27,28,20,4,-9.635984e-05
27,28,21,5,-9.725973e-05
27,28,22,6,-9.571321e-05
27,28,23,7,-1.219490e-04
27,28,24,8,-1.287143e-04
27,28,25,9,-2.049026e-04
27,28,26,10,-3.634156e-04
27,28,29,13,3.778831e-04
27,28,30,14,2.167823e-04
27,28,31,15,1.534213e-04
27,28,0,16,1.175569e-04
27,28,1,17,1.023282e-04
27,28,2,18,8.398377e-05
27,28,3,19,9.674366e-05
27,28,4,20,9.695165e-05
27,28,5,21,9.219719e-05
27,28,6,22,9.710631e-05
27,28,7,23,1.167491e-04
27,28,8,24,1.298351e-04
27,28,9,25,2.028405e-04
27,28,10,26,3.611677e-04
27,28,13,29,-3.692846e-04
27,28,14,30,-2.138546e-04
27,28,15,31,-1.440471e-04
28,29,16,0,-1.273631e-04
28,29,17,1,-1.075028e-04
28,29,18,2,-9.827773e-05
28,29,19,3,-9.989284e-05
28,29,20,4,-9.547501e-05
28,29,21,5,-9.659061e-05
28,29,22,6,-8.947861e-05
28,29,23,7,-1.129926e-04
28,29,24,8,-1.227356e-04
28,29,25,9,-1.527415e-04
28,29,26,10,-2.374418e-04
28,29,27,11,-3.801835e-04
28,29,30,14,2.628908e-04
28,29,31,15,1.588410e-04
28,29,0,16,1.225189e-04
28,29,1,17,1.077127e-04
28,29,2,18,7.242265e-05
28,29,3,19,9.620962e-05
28,29,4,20,9.504473e-05
28,29,5,21,9.116207e-05
28,29,6,22,8.990501e-05
28,29,7,23,1.016205e-04
28,29,8,24,1.232865e-04
28,29,9,25,1.661441e-04
28,29,10,26,2.189589e-04
28,29,11,27,3.814478e-04
28,29,14,30,-2.631419e-04
28,29,15,31,-1.765056e-04
29,30,16,0,-2.130055e-04
29,30,17,1,-1.716155e-04
29,30,18,2,-1.577241e-04
29,30,19,3,-1.530157e-04
29,30,20,4,-1.454949e-04
29,30,21,5,-1.352883e-04
29,30,22,6,-1.319337e-04
29,30,23,7,-1.252935e-04
29,30,24,8,-1.413752e-04
29,30,25,9,-1.805709e-04
29,30,26,10,-2.340165e-04
29,30,27,11,-3.132674e-04
29,30,28,12,-4.725468e-04
29,30,31,15,3.143845e-04
29,30,0,16,2.112231e-04
29,30,1,17,1.718462e-04
29,30,2,18,1.705362e-04
29,30,3,19,1.540118e-04
29,30,4,20,1.429224e-04
29,30,5,21,1.382629e-04
29,30,6,22,1.299078e-04
29,30,7,23,1.427099e-04
29,30,8,24,1.328827e-04
29,30,9,25,1.765480e-04
29,30,10,26,2.393360e-04
29,30,11,27,3.099368e-04
29,30,12,28,4.665866e-04
29,30,15,31,-3.148552e-04
30,31,16,0,-3.662099e-04
30,31,17,1,-2.580605e-04
